respondentType,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0,0.5594607290980426,0.28161041757211064,0.2623858459055675,0.6575810213883718,0.7324815094470978,0.460908744254448,0.6536857616807107,0.7606463619372366,0.4852437357077584,0.5901211508950385
1,0.5540104657341915,0.2775223614478038,0.24929127925561617,0.6502881314485304,0.6993434842555754,0.6976275616325954,0.6148969124802961,0.7316392467163711,0.6750100475185897,0.6797934420869631
2,0.5627260860907606,0.27402041457132853,0.24752244154420458,0.6466095789025227,0.6996391856422027,0.6969768007639492,0.6122569891692934,0.7240043989476029,0.6801625053426723,0.6783501735558795
3,0.5586568096360907,0.2790656137488836,0.24998313793656274,0.6499671601987147,0.7002433106139466,0.7325420834053901,0.6074980276700934,0.7281911411347972,0.705085563009537,0.6933292038049544
4,0.5442150500447742,0.26569699521119683,0.24529414357367382,0.6339930355548858,0.7114461481571197,0.7087039812416006,0.63737292675689,0.7639765532449065,0.6791827691584599,0.6973090576004642
