issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5615398862269441,0.2764484202700148,0.24777469440879024,0.6515494369543515,0.70269061762553,0.6968184753428921,0.626785739118284,0.7323500965191037,0.6839599034327822,0.6849785536032655
2.0,0.5351177442015022,0.26783355121502633,0.24242592199407043,0.6468127012252808,0.7018387953440348,0.6993939375720347,0.6198407736130934,0.726688249525951,0.6623309052861218,0.6770634664993003
3.0,0.5276522741808526,0.26867153574025704,0.24496892146897448,0.6454782982667288,0.7180691321690877,0.7009086409462604,0.596180468148232,0.7386667763251121,0.6631082129610709,0.6747160245951689
4.0,0.5605811721762322,0.2818200502899394,0.24658988100624576,0.6427962481975555,0.7129880607128143,0.756435866504859,0.642968493273581,0.731266492138609,0.7369969222229565,0.7169169435350013
5.0,0.5392829923902837,0.2668638997609326,0.2452372296008563,0.6588436782360076,0.6981702148914337,0.7366382465111921,0.5769889117329423,0.7461532313803796,0.7018470994819428,0.6904068722766142
6.0,0.5880875484594955,0.2712801960584762,0.2556238044824568,0.6575935615433587,0.688135008017222,0.6703358271599713,0.6485273684639044,0.7258964021122298,0.6558809692498061,0.675160141746478
7.0,0.5543858772883691,0.2682899684734018,0.23778994651792756,0.6389275363513401,0.7154953650065831,0.7182389421567389,0.6114659153551475,0.7447011062444181,0.7144191545203594,0.6972062795691659
8.0,0.5644983976353048,0.2803945675082246,0.252651204149413,0.6489795774653337,0.6936052618683248,0.7249314968820512,0.6231314485238495,0.7322160995564766,0.6823539492910495,0.6906582485633568
9.0,0.5721807264424426,0.2881654065038831,0.25331447767878573,0.6532511590048671,0.6803280971944332,0.7533289926799044,0.6109572505881532,0.7281143481536452,0.7344912346282004,0.7067229565124759
10.0,0.5385384781060849,0.26556941899386083,0.23317075579565177,0.6456097099516127,0.6929436745467009,0.8015865686939551,0.6171902953741354,0.727901051341721,0.7862552192483404,0.7332332836645379
12.0,0.6075613313831458,0.29495258355145104,0.27058441875193506,0.6452965810894966,0.6530198901891708,0.780141089751766,0.5907001498854729,0.6907188125488575,0.7060472359627707,0.6919018220372167
13.0,0.43393697426050065,0.23174284901631348,0.21050972163716095,0.62989741563797,0.7201029161612192,0.6963866230118979,0.6358117112101987,0.7475258411304234,0.638292244829547,0.6795041050455167
14.0,0.6403033586132177,0.3481561822125813,0.3228602383531961,0.6851389408111572,0.7635330557823181,0.9316363204553536,0.66795274134041,0.7476483114317538,0.9113852962291088,0.8146556673641566
