voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5440615503316923,0.26736644513688823,0.23900757063704764,0.6467540477393964,0.7104740487326175,0.7150356897282509,0.6018338113126468,0.7332964337661801,0.6858479327167004,0.6840034668809446
0.5714285714285714,0.4619673917548387,0.21393765568710732,0.20413582287348403,0.640552818775177,0.7086467444896698,0.8693408853731726,0.6955689406277356,0.8299884125379038,0.799769120959853,0.7986668398746664
0.625,0.5570284295748644,0.27486692127809176,0.2434107090567589,0.6414269149303437,0.7258291929960251,0.7587081150017856,0.6324387872901123,0.760640412894366,0.7419380987597164,0.7234313534864951
0.6666666666666666,0.5561060119382253,0.2707274119288117,0.24407735484251422,0.6425974802537398,0.7120312408967452,0.7575662280790513,0.6066062731342212,0.7460625852841557,0.7264092510166748,0.7091610843785258
0.7142857142857143,0.5895249695493301,0.2560975609756098,0.2289890377588306,0.670103907585144,0.6827659010887146,0.926059680595921,0.499873144077231,0.7275953667542386,0.9084740760955616,0.765500566880738
0.75,0.5318491917260568,0.26552382755285986,0.24433316579183934,0.6474774754964389,0.7297381965013651,0.7204368361515319,0.6168524956497639,0.7237488348406631,0.6526576512172129,0.6784239544647929
0.7777777777777778,0.564551172471864,0.275578202373009,0.24647139144490954,0.6477279090881347,0.6927480614185333,0.7554812605974434,0.5913017684089523,0.7423840148673154,0.7249662135546718,0.7035333143570958
0.875,0.5810949840379951,0.2845403516163534,0.24625207502304422,0.6425416866938273,0.6882822354634602,0.7155393531811597,0.6058159527601253,0.758296394493664,0.6716926776961603,0.6878360945327773
0.8888888888888888,0.5728359345420102,0.2828140252267797,0.26209404994589147,0.6538928566556989,0.6922612136060541,0.7103134207350236,0.6098845409549937,0.7171710391755991,0.6921045457831568,0.6823683866621932
1.0,0.5560513772499418,0.27731045045423186,0.2519208259144696,0.6507485625097307,0.6894294969358686,0.6526104888244829,0.6273505489599774,0.7270876530319839,0.6162605004393982,0.6558272978139607
