decisionDirection,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
1.0,0.5604994132262825,0.27666291257653813,0.24703864963314828,0.6503019740108316,0.7076846797957675,0.7444839833322828,0.6218140310165807,0.7398856780216657,0.7135579958603202,0.7049354220577124
2.0,0.5628700139925609,0.27661781851390305,0.24681638824270766,0.6472040320697584,0.6912934824040061,0.7281576892837944,0.6055173552019949,0.7262823131133646,0.7047855688684367,0.6911857316168977
