voteDistribution,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
0.5555555555555556,0.5427812408617434,0.2609751114425698,0.23175225987395615,0.6464070256696929,0.7126503783628482,0.7868499599953716,0.5973009219067273,0.7395516488485961,0.7686923802167781,0.7230987277418682
0.5714285714285714,0.35005854009996845,0.17042010860368875,0.1820300314806551,0.6259056627750397,0.6774320006370544,0.5079933343441885,0.7015847855724242,0.8394156898002252,0.31612626394786836,0.5912800184161765
0.625,0.5287740743232888,0.2549467241033893,0.2339055598323166,0.6468974053859711,0.7260669589042663,0.7195645620453227,0.6546496908230298,0.7596762664806402,0.6637646681332993,0.699413796870573
0.6666666666666666,0.5715455236013921,0.2764918452340413,0.24379648214263816,0.6469271844083613,0.7168301972475919,0.7956989873230697,0.6114552644708965,0.7433390710773119,0.7599939600101535,0.7276218207203579
0.7142857142857143,0.5972906403940886,0.2589395807644882,0.2266009852216748,0.6521323323249817,0.6496688723564148,0.3439820152168618,0.5178621786619803,0.694634271465462,0.4778338823670081,0.508578086927828
0.75,0.5444192957771724,0.27189337804627134,0.24965834802220083,0.6492972924159124,0.7083404912398412,0.6991110278756919,0.6257378949625068,0.7268772522300981,0.6209073386131203,0.6681583784203542
0.7777777777777778,0.5691410498303359,0.27881198806207574,0.24279198034885902,0.649313657283783,0.6928398156166077,0.7553832454177548,0.587508224745614,0.7169714926028692,0.7458061952075064,0.7014172894934362
0.875,0.5820418668511905,0.27568010293131184,0.24112998921035428,0.6309328993161519,0.6730663100878398,0.6278733844681461,0.5911644058504383,0.7486112798172303,0.6282200913445269,0.6489672903700855
0.8888888888888888,0.5649870774346365,0.28245751675855185,0.25912514787149843,0.6558804168845668,0.7143945802341808,0.6459470457493691,0.6285351221546751,0.7243602089759298,0.6492249091588627,0.6620168215097092
1.0,0.5712313400604463,0.286032125538367,0.2556331609329914,0.6504048894522554,0.6867446826171066,0.7229575972010863,0.6206954878548557,0.7283826185718955,0.6930590724112947,0.6912736940097831
